user_id,traffic_bytes,duration_sec,frequency,TScore_category,DScore_category,FScore_category,custom_category,country,city,TDF_Score_By_Custom_Category
813,126230.0,10.0,9.0,6,3,5,Finance,China,big_chinese_city,635
258,124674.0,288.0,28.0,5,7,7,Finance,China,big_chinese_city,577
588,123822.0,610.0,44.0,5,8,8,Finance,China,big_chinese_city,588
758,123551.0,515.0,29.0,5,8,7,Finance,China,big_chinese_city,587
865,122413.0,85.0,14.0,5,5,6,Finance,China,big_chinese_city,556
630,119895.0,81.0,19.0,5,5,6,Finance,China,big_chinese_city,556
693,119577.0,40.0,7.0,5,4,4,Finance,China,big_chinese_city,544
740,118923.0,126.0,17.0,5,5,6,Finance,China,big_chinese_city,556
768,114861.0,319.0,23.0,5,7,7,Finance,China,big_chinese_city,577
44,111935.0,21.0,11.0,5,4,5,Finance,China,big_chinese_city,545
584,111408.0,522.0,52.0,5,8,8,Finance,China,big_chinese_city,588
71,109837.0,89.0,11.0,5,5,5,Finance,China,big_chinese_city,555
521,108374.0,63.0,27.0,5,5,7,Finance,China,big_chinese_city,557
943,108116.0,170.0,17.0,5,6,6,Finance,China,big_chinese_city,566
585,101910.0,239.0,3.0,5,6,3,Finance,China,big_chinese_city,563
823,99235.0,107.0,17.0,5,5,6,Finance,China,big_chinese_city,556
737,99004.0,80.0,13.0,5,5,5,Finance,China,big_chinese_city,555
26,97437.0,103.0,15.0,5,5,6,Finance,China,big_chinese_city,556
810,97191.0,124.0,13.0,5,5,6,Finance,China,big_chinese_city,556
36,97085.0,210.0,14.0,5,6,6,Finance,China,big_chinese_city,566
841,96949.0,158.0,11.0,5,6,5,Finance,China,big_chinese_city,565
595,95516.0,12.0,7.0,5,3,4,Finance,China,big_chinese_city,534
267,94840.0,73.0,72.0,5,5,8,Finance,China,big_chinese_city,558
458,93721.0,19.0,4.0,5,3,3,Finance,China,big_chinese_city,533
752,92941.0,157.0,24.0,5,6,7,Finance,China,big_chinese_city,567
628,92405.0,574.0,37.0,5,8,7,Finance,China,big_chinese_city,587
927,92405.0,51.0,30.0,5,4,7,Finance,China,big_chinese_city,547
864,91777.0,223.0,7.0,5,6,4,Finance,China,big_chinese_city,564
987,91597.0,114.0,1.0,5,5,1,Finance,China,big_chinese_city,551
497,90566.0,48.0,20.0,5,4,6,Finance,China,big_chinese_city,546
916,87552.0,359.0,30.0,5,7,7,Finance,China,big_chinese_city,577
726,86748.0,137.0,31.0,5,6,7,Finance,China,big_chinese_city,567
872,84891.0,19.0,16.0,5,4,6,Finance,China,big_chinese_city,546
736,84533.0,339.0,25.0,5,7,7,Finance,China,big_chinese_city,577
646,82303.0,29.0,19.0,5,4,6,Finance,China,big_chinese_city,546
968,79525.0,7.0,4.0,5,2,3,Finance,China,big_chinese_city,523
913,76938.0,82.0,28.0,5,5,7,Finance,China,big_chinese_city,557
448,75536.0,215.0,17.0,5,6,6,Finance,China,big_chinese_city,566
121,75422.0,46.0,4.0,5,4,3,Finance,China,big_chinese_city,543
198,74066.0,392.0,25.0,5,7,7,Finance,China,big_chinese_city,577
315,72307.0,28.0,16.0,5,4,6,Finance,China,big_chinese_city,546
147,72136.0,18.0,1.0,5,3,1,Finance,China,big_chinese_city,531
767,69772.0,166.0,15.0,5,6,6,Finance,China,big_chinese_city,566
728,69598.0,109.0,20.0,5,5,6,Finance,China,big_chinese_city,556
406,67863.0,247.0,21.0,5,7,6,Finance,China,big_chinese_city,576
454,67582.0,1.0,1.0,5,1,1,Finance,China,big_chinese_city,511
989,66999.0,149.0,11.0,5,6,5,Finance,China,big_chinese_city,565
828,66600.0,72.0,12.0,5,5,5,Finance,China,big_chinese_city,555
41,66022.0,16.0,7.0,5,3,4,Finance,China,big_chinese_city,534
966,65940.0,198.0,14.0,5,6,6,Finance,China,big_chinese_city,566
9,65409.0,106.0,22.0,5,5,7,Finance,China,big_chinese_city,557
852,64952.0,58.0,5.0,5,4,4,Finance,China,big_chinese_city,544
933,64290.0,128.0,18.0,5,5,6,Finance,China,big_chinese_city,556
965,63667.0,91.0,7.0,5,5,4,Finance,China,big_chinese_city,554
22,63046.0,237.0,19.0,5,6,6,Finance,China,big_chinese_city,566
472,62755.0,46.0,23.0,5,4,7,Finance,China,big_chinese_city,547
323,62014.0,182.0,2.0,5,6,2,Finance,China,big_chinese_city,562
599,61458.0,135.0,11.0,5,5,5,Finance,China,big_chinese_city,555
471,57969.0,261.0,27.0,5,7,7,Finance,China,big_chinese_city,577
48,52781.0,10.0,4.0,5,3,3,Finance,China,big_chinese_city,533
8,52520.0,80.0,8.0,5,5,5,Finance,China,big_chinese_city,555
791,51913.0,247.0,12.0,5,6,5,Finance,China,big_chinese_city,565
694,50539.0,32.0,20.0,4,4,6,Finance,China,big_chinese_city,446
951,49738.0,232.0,18.0,4,6,6,Finance,China,big_chinese_city,466
456,49670.0,7.0,7.0,4,2,4,Finance,China,big_chinese_city,424
20,49413.0,40.0,14.0,4,4,6,Finance,China,big_chinese_city,446
594,49266.0,217.0,7.0,4,6,4,Finance,China,big_chinese_city,464
424,48192.0,112.0,8.0,4,5,5,Finance,China,big_chinese_city,455
174,47869.0,289.0,8.0,4,7,5,Finance,China,big_chinese_city,475
874,47101.0,96.0,7.0,4,5,5,Finance,China,big_chinese_city,455
967,46907.0,241.0,9.0,4,6,5,Finance,China,big_chinese_city,465
822,44872.0,59.0,2.0,4,4,3,Finance,China,big_chinese_city,443
523,44036.0,42.0,41.0,4,4,8,Finance,China,big_chinese_city,448
721,43559.0,169.0,17.0,4,6,6,Finance,China,big_chinese_city,466
347,43385.0,126.0,15.0,4,5,6,Finance,China,big_chinese_city,456
866,42933.0,3.0,1.0,4,2,2,Finance,China,big_chinese_city,422
524,42761.0,7.0,6.0,4,2,4,Finance,China,big_chinese_city,424
266,42464.0,123.0,20.0,4,5,6,Finance,China,big_chinese_city,456
135,42196.0,36.0,15.0,4,4,6,Finance,China,big_chinese_city,446
642,41786.0,64.0,6.0,4,5,4,Finance,China,big_chinese_city,454
327,41307.0,130.0,7.0,4,5,4,Finance,China,big_chinese_city,454
215,39634.0,167.0,10.0,4,6,5,Finance,China,big_chinese_city,465
413,39226.0,309.0,22.0,4,7,7,Finance,China,big_chinese_city,477
76,38961.0,30.0,4.0,4,4,3,Finance,China,big_chinese_city,443
773,38891.0,24.0,5.0,4,4,4,Finance,China,big_chinese_city,444
325,37521.0,85.0,10.0,4,5,5,Finance,China,big_chinese_city,455
804,36983.0,89.0,9.0,4,5,5,Finance,China,big_chinese_city,455
197,36635.0,75.0,27.0,4,5,7,Finance,China,big_chinese_city,457
754,36579.0,33.0,8.0,4,4,5,Finance,China,big_chinese_city,445
384,36075.0,12.0,9.0,4,3,5,Finance,China,big_chinese_city,435
560,35926.0,9.0,1.0,4,3,1,Finance,China,big_chinese_city,431
305,35197.0,24.0,12.0,4,4,5,Finance,China,big_chinese_city,445
367,34539.0,25.0,4.0,4,4,3,Finance,China,big_chinese_city,443
784,33917.0,344.0,6.0,4,7,4,Finance,China,big_chinese_city,474
58,33835.0,24.0,10.0,4,4,5,Finance,China,big_chinese_city,445
818,33305.0,118.0,6.0,4,5,4,Finance,China,big_chinese_city,454
57,33159.0,23.0,9.0,4,4,5,Finance,China,big_chinese_city,445
690,33130.0,67.0,9.0,4,5,5,Finance,China,big_chinese_city,455
535,32979.0,87.0,10.0,4,5,5,Finance,China,big_chinese_city,455
945,32471.0,2.0,1.0,4,1,1,Finance,China,big_chinese_city,411
64,32268.0,197.0,7.0,4,6,4,Finance,China,big_chinese_city,464
799,31968.0,18.0,8.0,4,3,5,Finance,China,big_chinese_city,435
577,31682.0,150.0,8.0,4,6,5,Finance,China,big_chinese_city,465
932,30236.0,33.0,10.0,4,4,5,Finance,China,big_chinese_city,445
762,29585.0,15.0,14.0,4,3,6,Finance,China,big_chinese_city,436
25,29354.0,182.0,8.0,4,6,5,Finance,China,big_chinese_city,465
296,29027.0,68.0,2.0,4,5,2,Finance,China,big_chinese_city,452
960,28030.0,14.0,13.0,4,3,6,Finance,China,big_chinese_city,436
259,27682.0,79.0,5.0,4,5,4,Finance,China,big_chinese_city,454
684,27295.0,5.0,4.0,4,2,3,Finance,China,big_chinese_city,423
230,27257.0,242.0,6.0,4,6,4,Finance,China,big_chinese_city,464
671,27090.0,121.0,4.0,4,5,3,Finance,China,big_chinese_city,453
912,26569.0,157.0,9.0,4,6,5,Finance,China,big_chinese_city,465
703,26465.0,3.0,1.0,4,2,1,Finance,China,big_chinese_city,421
955,25869.0,12.0,4.0,4,3,3,Finance,China,big_chinese_city,433
96,25732.0,28.0,8.0,4,4,5,Finance,China,big_chinese_city,445
38,25570.0,274.0,10.0,4,7,5,Finance,China,big_chinese_city,475
30,25100.0,32.0,11.0,4,4,5,Finance,China,big_chinese_city,445
652,24633.0,152.0,2.0,4,6,3,Finance,China,big_chinese_city,463
963,24356.0,1.0,1.0,4,1,1,Finance,China,big_chinese_city,411
936,24210.0,37.0,5.0,4,4,4,Finance,China,big_chinese_city,444
996,24135.0,245.0,12.0,4,6,5,Finance,China,big_chinese_city,465
70,23716.0,15.0,9.0,4,3,5,Finance,China,big_chinese_city,435
375,22085.0,15.0,12.0,3,3,5,Finance,China,big_chinese_city,335
678,21752.0,7.0,6.0,3,2,4,Finance,China,big_chinese_city,324
177,21466.0,114.0,1.0,3,5,1,Finance,China,big_chinese_city,351
354,21453.0,61.0,2.0,3,4,2,Finance,China,big_chinese_city,342
293,21430.0,32.0,9.0,3,4,5,Finance,China,big_chinese_city,345
401,21426.0,7.0,1.0,3,2,2,Finance,China,big_chinese_city,322
59,20747.0,104.0,6.0,3,5,4,Finance,China,big_chinese_city,354
287,20644.0,16.0,14.0,3,3,6,Finance,China,big_chinese_city,336
304,20628.0,5.0,4.0,3,2,3,Finance,China,big_chinese_city,323
422,20623.0,30.0,7.0,3,4,4,Finance,China,big_chinese_city,344
102,20577.0,84.0,10.0,3,5,5,Finance,China,big_chinese_city,355
922,20326.0,9.0,8.0,3,3,5,Finance,China,big_chinese_city,335
801,20265.0,10.0,4.0,3,3,3,Finance,China,big_chinese_city,333
386,20179.0,10.0,3.0,3,3,3,Finance,China,big_chinese_city,333
871,19776.0,11.0,3.0,3,3,3,Finance,China,big_chinese_city,333
941,19744.0,253.0,9.0,3,7,5,Finance,China,big_chinese_city,375
552,19693.0,1.0,1.0,3,1,1,Finance,China,big_chinese_city,311
686,19686.0,14.0,6.0,3,3,4,Finance,China,big_chinese_city,334
100,19126.0,96.0,6.0,3,5,4,Finance,China,big_chinese_city,354
795,19081.0,45.0,3.0,3,4,3,Finance,China,big_chinese_city,343
53,18190.0,98.0,3.0,3,5,3,Finance,China,big_chinese_city,353
800,18033.0,17.0,7.0,3,3,4,Finance,China,big_chinese_city,334
56,17429.0,29.0,5.0,3,4,4,Finance,China,big_chinese_city,344
436,16375.0,7.0,3.0,3,2,3,Finance,China,big_chinese_city,323
632,16236.0,11.0,10.0,3,3,5,Finance,China,big_chinese_city,335
475,16131.0,8.0,8.0,3,3,5,Finance,China,big_chinese_city,335
68,16067.0,4.0,4.0,3,2,4,Finance,China,big_chinese_city,324
421,16021.0,61.0,2.0,3,4,2,Finance,China,big_chinese_city,342
140,16008.0,133.0,6.0,3,5,4,Finance,China,big_chinese_city,354
781,15854.0,9.0,5.0,3,3,4,Finance,China,big_chinese_city,334
412,15474.0,15.0,1.0,3,3,2,Finance,China,big_chinese_city,332
853,15341.0,24.0,5.0,3,4,4,Finance,China,big_chinese_city,344
787,15305.0,24.0,2.0,3,4,2,Finance,China,big_chinese_city,342
256,15247.0,51.0,4.0,3,4,3,Finance,China,big_chinese_city,343
608,15103.0,46.0,2.0,3,4,3,Finance,China,big_chinese_city,343
404,14207.0,48.0,8.0,3,4,5,Finance,China,big_chinese_city,345
216,14205.0,2.0,2.0,3,1,2,Finance,China,big_chinese_city,312
540,13708.0,4.0,4.0,3,2,3,Finance,China,big_chinese_city,323
437,13672.0,43.0,6.0,3,4,4,Finance,China,big_chinese_city,344
605,13342.0,6.0,4.0,3,2,3,Finance,China,big_chinese_city,323
381,13053.0,35.0,3.0,3,4,3,Finance,China,big_chinese_city,343
901,12895.0,63.0,2.0,3,4,2,Finance,China,big_chinese_city,342
508,12374.0,16.0,8.0,3,3,5,Finance,China,big_chinese_city,335
732,11772.0,5.0,1.0,3,2,1,Finance,China,big_chinese_city,321
949,11729.0,66.0,5.0,3,5,4,Finance,China,big_chinese_city,354
220,11719.0,61.0,2.0,3,4,2,Finance,China,big_chinese_city,342
362,11653.0,18.0,1.0,3,3,2,Finance,China,big_chinese_city,332
205,11609.0,10.0,4.0,3,3,3,Finance,China,big_chinese_city,333
352,11539.0,22.0,6.0,3,4,4,Finance,China,big_chinese_city,344
491,11476.0,7.0,4.0,3,2,3,Finance,China,big_chinese_city,323
202,11280.0,11.0,11.0,3,3,5,Finance,China,big_chinese_city,335
580,11253.0,35.0,2.0,3,4,2,Finance,China,big_chinese_city,342
556,11188.0,7.0,3.0,3,3,3,Finance,China,big_chinese_city,333
440,11058.0,56.0,2.0,3,4,2,Finance,China,big_chinese_city,342
224,10802.0,18.0,4.0,3,3,3,Finance,China,big_chinese_city,333
881,10616.0,18.0,2.0,3,3,2,Finance,China,big_chinese_city,332
581,10499.0,13.0,5.0,3,3,4,Finance,China,big_chinese_city,334
481,10489.0,7.0,7.0,3,2,4,Finance,China,big_chinese_city,324
948,10391.0,5.0,4.0,3,2,3,Finance,China,big_chinese_city,323
848,9909.0,12.0,5.0,3,3,4,Finance,China,big_chinese_city,334
164,9741.0,25.0,7.0,3,4,4,Finance,China,big_chinese_city,344
144,9395.0,4.0,3.0,2,2,3,Finance,China,big_chinese_city,223
12,9327.0,13.0,2.0,2,3,2,Finance,China,big_chinese_city,232
221,8986.0,11.0,2.0,2,3,2,Finance,China,big_chinese_city,232
745,8969.0,7.0,4.0,2,2,4,Finance,China,big_chinese_city,224
446,8598.0,10.0,3.0,2,3,3,Finance,China,big_chinese_city,233
87,8514.0,15.0,7.0,2,3,4,Finance,China,big_chinese_city,234
282,8351.0,16.0,2.0,2,3,2,Finance,China,big_chinese_city,232
582,8338.0,5.0,5.0,2,2,4,Finance,China,big_chinese_city,224
517,8101.0,8.0,4.0,2,3,3,Finance,China,big_chinese_city,233
238,8007.0,13.0,3.0,2,3,3,Finance,China,big_chinese_city,233
606,7915.0,49.0,3.0,2,4,3,Finance,China,big_chinese_city,243
600,7575.0,7.0,2.0,2,2,2,Finance,China,big_chinese_city,222
61,7559.0,3.0,1.0,2,2,2,Finance,China,big_chinese_city,222
890,7468.0,3.0,2.0,2,2,2,Finance,China,big_chinese_city,222
467,7244.0,8.0,6.0,2,3,4,Finance,China,big_chinese_city,234
286,7222.0,4.0,3.0,2,2,3,Finance,China,big_chinese_city,223
575,7073.0,9.0,9.0,2,3,5,Finance,China,big_chinese_city,235
111,7059.0,3.0,3.0,2,2,3,Finance,China,big_chinese_city,223
124,6903.0,2.0,2.0,2,1,2,Finance,China,big_chinese_city,212
656,6717.0,5.0,2.0,2,2,2,Finance,China,big_chinese_city,222
707,6625.0,8.0,2.0,2,3,2,Finance,China,big_chinese_city,232
231,6550.0,7.0,7.0,2,2,4,Finance,China,big_chinese_city,224
627,6532.0,45.0,1.0,2,4,1,Finance,China,big_chinese_city,241
113,6510.0,1.0,1.0,2,1,2,Finance,China,big_chinese_city,212
417,6403.0,7.0,7.0,2,2,5,Finance,China,big_chinese_city,225
957,6390.0,17.0,3.0,2,3,3,Finance,China,big_chinese_city,233
935,6359.0,6.0,4.0,2,2,3,Finance,China,big_chinese_city,223
478,6297.0,16.0,1.0,2,3,1,Finance,China,big_chinese_city,231
14,6255.0,5.0,5.0,2,2,4,Finance,China,big_chinese_city,224
441,6253.0,3.0,2.0,2,2,2,Finance,China,big_chinese_city,222
911,6167.0,1.0,1.0,2,1,1,Finance,China,big_chinese_city,211
875,6004.0,43.0,2.0,2,4,2,Finance,China,big_chinese_city,242
321,6002.0,2.0,1.0,2,1,1,Finance,China,big_chinese_city,211
240,5846.0,5.0,4.0,2,2,3,Finance,China,big_chinese_city,223
183,5670.0,2.0,2.0,2,2,2,Finance,China,big_chinese_city,222
611,5508.0,5.0,2.0,2,2,2,Finance,China,big_chinese_city,222
526,5480.0,5.0,4.0,2,2,3,Finance,China,big_chinese_city,223
444,5461.0,6.0,5.0,2,2,4,Finance,China,big_chinese_city,224
954,5245.0,4.0,2.0,2,2,2,Finance,China,big_chinese_city,222
434,5242.0,40.0,1.0,2,4,2,Finance,China,big_chinese_city,242
629,5109.0,16.0,2.0,2,3,2,Finance,China,big_chinese_city,232
888,5037.0,2.0,2.0,2,1,2,Finance,China,big_chinese_city,212
643,4995.0,3.0,3.0,2,2,3,Finance,China,big_chinese_city,223
482,4936.0,5.0,2.0,2,2,2,Finance,China,big_chinese_city,222
510,4872.0,1.0,1.0,2,1,1,Finance,China,big_chinese_city,211
379,4739.0,2.0,2.0,2,1,2,Finance,China,big_chinese_city,212
597,4672.0,16.0,1.0,2,3,1,Finance,China,big_chinese_city,231
342,4652.0,1.0,1.0,2,1,1,Finance,China,big_chinese_city,211
566,4642.0,28.0,3.0,2,4,3,Finance,China,big_chinese_city,243
39,4603.0,5.0,4.0,2,2,3,Finance,China,big_chinese_city,223
37,4472.0,3.0,2.0,2,2,2,Finance,China,big_chinese_city,222
735,4382.0,3.0,1.0,2,2,1,Finance,China,big_chinese_city,221
105,4337.0,1.0,1.0,2,1,1,Finance,China,big_chinese_city,211
397,4326.0,4.0,4.0,2,2,3,Finance,China,big_chinese_city,223
547,4273.0,1.0,1.0,2,1,1,Finance,China,big_chinese_city,211
192,4247.0,22.0,1.0,2,4,1,Finance,China,big_chinese_city,241
341,4180.0,4.0,4.0,2,2,3,Finance,China,big_chinese_city,223
925,4141.0,4.0,2.0,2,2,2,Finance,China,big_chinese_city,222
132,3985.0,4.0,4.0,2,2,3,Finance,China,big_chinese_city,223
934,3758.0,6.0,1.0,2,2,1,Finance,China,big_chinese_city,221
620,3747.0,4.0,4.0,2,2,3,Finance,China,big_chinese_city,223
465,3625.0,2.0,1.0,1,2,1,Finance,China,big_chinese_city,121
101,3620.0,2.0,2.0,1,1,2,Finance,China,big_chinese_city,112
649,3594.0,5.0,4.0,1,2,3,Finance,China,big_chinese_city,123
414,3577.0,1.0,1.0,1,1,2,Finance,China,big_chinese_city,112
962,3390.0,2.0,1.0,1,1,1,Finance,China,big_chinese_city,111
222,3332.0,3.0,3.0,1,2,3,Finance,China,big_chinese_city,123
483,3109.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
369,3044.0,8.0,1.0,1,3,2,Finance,China,big_chinese_city,132
904,2952.0,3.0,3.0,1,2,3,Finance,China,big_chinese_city,123
854,2928.0,28.0,1.0,1,4,2,Finance,China,big_chinese_city,142
360,2876.0,2.0,1.0,1,1,1,Finance,China,big_chinese_city,111
416,2793.0,4.0,3.0,1,2,3,Finance,China,big_chinese_city,123
500,2741.0,2.0,2.0,1,1,2,Finance,China,big_chinese_city,112
930,2582.0,4.0,1.0,1,2,1,Finance,China,big_chinese_city,121
689,2574.0,2.0,2.0,1,1,2,Finance,China,big_chinese_city,112
270,2566.0,2.0,2.0,1,1,2,Finance,China,big_chinese_city,112
253,2565.0,2.0,2.0,1,1,3,Finance,China,big_chinese_city,113
242,2546.0,2.0,2.0,1,1,2,Finance,China,big_chinese_city,112
151,2491.0,3.0,3.0,1,2,3,Finance,China,big_chinese_city,123
825,2478.0,31.0,1.0,1,4,1,Finance,China,big_chinese_city,141
808,2353.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
645,2220.0,2.0,2.0,1,1,2,Finance,China,big_chinese_city,112
196,2058.0,5.0,1.0,1,2,1,Finance,China,big_chinese_city,121
83,1989.0,2.0,2.0,1,1,2,Finance,China,big_chinese_city,112
172,1901.0,2.0,2.0,1,1,2,Finance,China,big_chinese_city,112
364,1891.0,1.0,1.0,1,1,2,Finance,China,big_chinese_city,112
298,1830.0,48.0,1.0,1,4,1,Finance,China,big_chinese_city,141
638,1784.0,5.0,3.0,1,2,3,Finance,China,big_chinese_city,123
650,1729.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
116,1652.0,1.0,1.0,1,1,2,Finance,China,big_chinese_city,112
278,1488.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
126,1478.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
346,1446.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
74,1429.0,4.0,1.0,1,2,1,Finance,China,big_chinese_city,121
537,1386.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
382,1334.0,1.0,1.0,1,1,2,Finance,China,big_chinese_city,112
944,1310.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
858,1300.0,1.0,1.0,1,1,2,Finance,China,big_chinese_city,112
589,1298.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
840,1295.0,2.0,1.0,1,2,2,Finance,China,big_chinese_city,122
241,1272.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
701,1255.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
452,1190.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
562,1188.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
257,1158.0,2.0,1.0,1,1,1,Finance,China,big_chinese_city,111
274,1154.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
248,1113.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
98,1090.0,2.0,2.0,1,1,2,Finance,China,big_chinese_city,112
596,1017.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
300,934.0,2.0,1.0,1,1,1,Finance,China,big_chinese_city,111
917,932.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
893,850.0,1.0,1.0,1,1,2,Finance,China,big_chinese_city,112
418,834.0,1.0,1.0,1,1,2,Finance,China,big_chinese_city,112
250,751.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
112,676.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
303,600.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
915,592.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
353,537.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
399,529.0,1.0,1.0,1,1,2,Finance,China,big_chinese_city,112
119,309.0,1.0,1.0,1,1,2,Finance,China,big_chinese_city,112
5,302.0,1.0,1.0,1,1,1,Finance,China,big_chinese_city,111
942,1862503282.0,914685.0,42118.0,9,9,9,Games,China,big_chinese_city,999
772,632700230.0,115087.0,7659.0,9,9,9,Games,China,big_chinese_city,999
225,257846295.0,48979.0,42.0,9,9,4,Games,China,big_chinese_city,994
95,235604825.0,27844.0,377.0,9,9,9,Games,China,big_chinese_city,999
837,194547371.0,41276.0,3882.0,9,9,9,Games,China,big_chinese_city,999
872,147574715.0,13454.0,405.0,9,9,9,Games,China,big_chinese_city,999
325,134872717.0,33316.0,240.0,9,9,8,Games,China,big_chinese_city,998
723,129254899.0,79833.0,2868.0,9,9,9,Games,China,big_chinese_city,999
397,114231447.0,15568.0,319.0,9,9,8,Games,China,big_chinese_city,998
655,109722700.0,5873.0,258.0,9,8,8,Games,China,big_chinese_city,988
667,109403583.0,29331.0,2529.0,9,9,9,Games,China,big_chinese_city,999
731,99001781.0,7301.0,430.0,9,9,9,Games,China,big_chinese_city,999
497,73622653.0,5855.0,298.0,9,8,8,Games,China,big_chinese_city,988
782,72231830.0,20333.0,1829.0,9,9,9,Games,China,big_chinese_city,999
836,68457304.0,46939.0,3160.0,9,9,9,Games,China,big_chinese_city,999
179,63051317.0,12738.0,259.0,9,9,8,Games,China,big_chinese_city,998
712,61901250.0,40981.0,3163.0,9,9,9,Games,China,big_chinese_city,999
832,58474970.0,35927.0,2819.0,9,9,9,Games,China,big_chinese_city,999
235,57537446.0,19327.0,522.0,9,9,9,Games,China,big_chinese_city,999
759,54841101.0,3393.0,243.0,9,8,8,Games,China,big_chinese_city,988
474,49642945.0,6675.0,278.0,9,9,8,Games,China,big_chinese_city,998
765,49598960.0,54288.0,293.0,9,9,8,Games,China,big_chinese_city,998
521,48247225.0,52950.0,774.0,9,9,9,Games,China,big_chinese_city,999
783,48176745.0,27815.0,1897.0,9,9,9,Games,China,big_chinese_city,999
13,47946079.0,16718.0,1406.0,9,9,9,Games,China,big_chinese_city,999
537,47894532.0,9571.0,314.0,9,9,8,Games,China,big_chinese_city,998
434,45458427.0,12805.0,191.0,9,9,7,Games,China,big_chinese_city,997
988,44534710.0,19614.0,946.0,9,9,9,Games,China,big_chinese_city,999
288,41660912.0,8160.0,369.0,9,9,9,Games,China,big_chinese_city,999
615,41267201.0,9342.0,1196.0,9,9,9,Games,China,big_chinese_city,999
262,39618414.0,2441.0,83.0,9,7,5,Games,China,big_chinese_city,975
802,38390593.0,3201.0,156.0,9,7,7,Games,China,big_chinese_city,977
891,36607660.0,12850.0,706.0,9,9,9,Games,China,big_chinese_city,999
763,35973708.0,16806.0,709.0,9,9,9,Games,China,big_chinese_city,999
601,35638463.0,13220.0,220.0,9,9,8,Games,China,big_chinese_city,998
979,34289443.0,13783.0,1460.0,9,9,9,Games,China,big_chinese_city,999
779,33340106.0,5526.0,259.0,9,8,8,Games,China,big_chinese_city,988
975,32548699.0,19860.0,1223.0,9,9,9,Games,China,big_chinese_city,999
624,32509663.0,3843.0,228.0,9,8,8,Games,China,big_chinese_city,988
718,31978332.0,4995.0,259.0,9,8,8,Games,China,big_chinese_city,988
755,30654623.0,9677.0,829.0,9,9,9,Games,China,big_chinese_city,999
793,30541528.0,6873.0,397.0,9,9,9,Games,China,big_chinese_city,999
247,30057841.0,19380.0,1060.0,9,9,9,Games,China,big_chinese_city,999
722,30051027.0,30947.0,685.0,9,9,9,Games,China,big_chinese_city,999
25,29073488.0,949.0,99.0,9,5,5,Games,China,big_chinese_city,955
591,27736316.0,16019.0,224.0,9,9,8,Games,China,big_chinese_city,998
815,27410681.0,13954.0,482.0,9,9,9,Games,China,big_chinese_city,999
306,26585442.0,7417.0,448.0,9,9,9,Games,China,big_chinese_city,999
843,26338294.0,15458.0,481.0,9,9,9,Games,China,big_chinese_city,999
138,25888439.0,13781.0,555.0,9,9,9,Games,China,big_chinese_city,999
27,25805165.0,4763.0,484.0,9,8,9,Games,China,big_chinese_city,989
425,25588302.0,3117.0,67.0,9,7,4,Games,China,big_chinese_city,974
32,24667456.0,10129.0,755.0,9,9,9,Games,China,big_chinese_city,999
809,24588134.0,14763.0,423.0,9,9,9,Games,China,big_chinese_city,999
754,24322207.0,2951.0,188.0,9,7,7,Games,China,big_chinese_city,977
999,24140778.0,8499.0,690.0,9,9,9,Games,China,big_chinese_city,999
190,23392782.0,3266.0,241.0,9,7,8,Games,China,big_chinese_city,978
854,23341868.0,6127.0,233.0,9,8,8,Games,China,big_chinese_city,988
196,23243718.0,5129.0,153.0,9,8,7,Games,China,big_chinese_city,987
766,23148592.0,25912.0,208.0,9,9,7,Games,China,big_chinese_city,997
174,22932960.0,11920.0,430.0,9,9,9,Games,China,big_chinese_city,999
733,22484678.0,8532.0,396.0,9,9,9,Games,China,big_chinese_city,999
943,22351698.0,5409.0,397.0,9,8,9,Games,China,big_chinese_city,989
396,22007603.0,33487.0,1412.0,9,9,9,Games,China,big_chinese_city,999
676,20873997.0,6378.0,697.0,9,9,9,Games,China,big_chinese_city,999
36,20775456.0,5534.0,307.0,9,8,8,Games,China,big_chinese_city,988
838,20661498.0,6127.0,563.0,9,8,9,Games,China,big_chinese_city,989
705,20351795.0,5698.0,332.0,9,8,8,Games,China,big_chinese_city,988
